"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dnah5",1.81726677620111e-43,0.128007353952118,0.098,0.004,9.50921185982756e-39
"Esco1",1.90170892696625e-43,-0.0783379312013492,0.588,0.185,9.9510723021363e-39
"Capza1-ps1",2.12032100470501e-43,0.0689587718912976,0.109,0.006,1.10950037213199e-38
"Usp49",2.14030485536995e-43,0.135829869202261,0.186,0.027,1.11995732166943e-38
"Eri3",2.23471421534981e-43,0.0438700398128329,0.221,0.038,1.16935890746609e-38
"Acp2",2.30778803848133e-43,0.0889652055956092,0.609,0.201,1.20759624689613e-38
"Phyhip",2.5861982391016e-43,0.0983701317267778,0.128,0.01,1.3532799525747e-38
"Ncl",2.8721820583164e-43,0.54514291318902,0.928,0.469,1.50292670565522e-38
"Wtap",3.00861016094173e-43,0.0792285320837958,0.802,0.285,1.57431543891598e-38
"Eml6",3.03026380436724e-43,0.0659583445027975,0.34,0.083,1.58564614091125e-38
"Vps35l",3.1956048404705e-43,-0.0685247651098823,0.405,0.108,1.672164144873e-38
"Crbn",3.30948314316953e-43,-0.0583854800956309,0.395,0.104,1.73175324432632e-38
"Gm11423",3.4360651026987e-43,0.0664573662823824,0.172,0.022,1.79798978628915e-38
"Eci1",3.45581575891551e-43,0.0358808030659929,0.247,0.047,1.80832471216772e-38
"Reep5",3.54391120035866e-43,-1.96459329389012,0.242,0.512,1.85442241381167e-38
"Tefm",3.83772683027332e-43,0.0626689324012211,0.142,0.014,2.00816731847712e-38
"Rnaseh2b",3.8569021352649e-43,-0.00036365660870602,0.316,0.073,2.01820118032006e-38
"Tmem170",3.98583995438235e-43,0.0534111531067021,0.381,0.1,2.08567047292965e-38
"Plgrkt",4.13782943796397e-43,0.0449374270753546,0.584,0.188,2.1652020100034e-38
"Uap1",4.19104724190963e-43,-0.0355399585947718,0.435,0.121,2.19304929027405e-38
"Lrp11",4.32145480296985e-43,0.0547453255718338,0.744,0.254,2.26128765475003e-38
"Ppp1r18",4.34670438865409e-43,0.0688969380974275,0.072,0,2.27450000545103e-38
"Alk",4.34670438865409e-43,0.0852313499405777,0.072,0,2.27450000545103e-38
"Rnf138rt1",4.34670438865409e-43,0.0506900159260392,0.072,0,2.27450000545103e-38
"Gart",4.34976626460243e-43,0.0380184745878062,0.184,0.026,2.27610219327851e-38
"Sdhaf2",4.50711150164056e-43,-0.0582350696234073,0.505,0.15,2.35843623546346e-38
"Mcm4",4.52671841273209e-43,0.0698218404821661,0.137,0.013,2.36869594383032e-38
