"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Eno1",7.64679179878761e-152,0.453378347374599,0.738,0.671,4.00133674455159e-147
"Dlx6os1",1.94933225649027e-151,0.376114816003195,0.921,0.847,1.02002708985366e-146
"Gm31356",3.50607630995688e-151,-0.248645205704983,0.148,0.328,1.83462455071114e-146
"Fndc3a",8.01221837846196e-151,-0.386438511046536,0.522,0.707,4.19255351089779e-146
"Rps3a1",1.372803154601e-150,0.37325003006691,0.939,0.922,7.18346706708063e-146
"Gm8730",1.6033034203002e-150,-0.271211168184598,0.131,0.299,8.38960580740485e-146
"Tgfb1",2.34051849900974e-150,-0.135865829612835,0.036,0.147,1.22472311497683e-145
"Minar1",2.46499354248062e-150,0.248647843171021,0.175,0.019,1.28985717097383e-145
"Shb",4.78996329657662e-150,-0.204305196135382,0.142,0.318,2.50644409419965e-145
"Casp6",7.6677834069654e-150,0.39276616281094,0.716,0.611,4.01232102336278e-145
"Gm34411",1.48391001381666e-149,-0.151353487025469,0.054,0.182,7.76485592929841e-145
"Ylpm1",1.48514358339e-149,-0.320058311581282,0.373,0.599,7.77131082880486e-145
"Slc12a2",1.85179516071186e-149,-0.406223783412503,0.887,0.923,9.68988853745697e-145
"Foxo1",7.57449843953041e-149,-0.280775732751771,0.256,0.461,3.96350779845308e-144
"Sod1",9.11995023460085e-149,-0.397384728677882,0.64,0.82,4.77219635925959e-144
"Marcks",9.13515312573512e-149,-0.358669447788821,0.934,0.949,4.78015157610341e-144
"Smap1",1.16868130969704e-148,0.370912306970117,0.799,0.701,6.11535868925168e-144
"AU040320",2.11560856494745e-148,-0.281828423225828,0.253,0.462,1.10703449378005e-143
"Ptprn",3.2280631622475e-148,0.292744981001524,0.239,0.061,1.68914861090925e-143
"Nxph3",3.36037678419708e-148,-0.362291399507511,0.815,0.897,1.75838435986681e-143
"Cd247",4.03436618608105e-148,-0.184466916818502,0.052,0.176,2.11106279419063e-143
"Mapk4",8.13514653069402e-148,0.437844591956756,0.429,0.235,4.25687812511626e-143
"Kif27",8.279809588799e-148,-0.211366715647107,0.102,0.26,4.33257596353085e-143
